customer_id,customer_name,customer_state,Sex,Age,Holding_Value,Open_Date
4175.0,Angela Robbins,Virginia,F,45.0,6173971.0,1997-02-01 02:16:16
4176.0,Jeanette Moyer,Louisiana,M,83.0,1107305.0,2014-08-13 09:15:09
4177.0,John Smith,Nevada,M,46.0,8005835.0,2013-09-02 04:58:25
4178.0,Carolyn Rodriguez,Iowa,F,56.0,6362361.0,2021-07-10 02:37:31
4179.0,Jennifer Spencer,North Dakota,M,27.0,6598003.0,2019-11-04 14:05:10
4180.0,William Lopez,Missouri,F,65.0,4168357.0,2007-01-29 18:28:20
4181.0,Holly Munoz,Kentucky,F,33.0,9765618.0,2003-05-16 07:19:35
4182.0,Natalie Walker,Maryland,F,79.0,944015.0,2004-12-20 17:30:12
4183.0,Bonnie Ochoa,Wisconsin,F,73.0,2970057.0,2003-07-04 19:19:41
4184.0,Michael Hall,Alaska,M,45.0,8348099.0,2004-06-03 18:46:30
4185.0,Timothy Khan,Washington,F,45.0,8849068.0,2005-07-19 03:40:49
4186.0,Dale Walton,Indiana,F,51.0,5499767.0,1995-10-21 07:22:51
4187.0,Bradley Shaw,Nevada,M,57.0,9435697.0,2021-03-18 15:43:57
4188.0,Hannah Reynolds,District ,M,68.0,7377746.0,2015-10-07 08:09:04
4189.0,Mark Smith,Mississippi,F,78.0,1092992.0,2022-03-08 23:05:08
4190.0,Courtney Murphy,South Carolina,M,27.0,6113130.0,2022-01-13 02:53:28
4191.0,Tammy Phillips,Kentucky,M,32.0,2914415.0,2012-10-19 20:07:35
4192.0,Lisa Petersen,Montana,M,22.0,9559599.0,2012-12-11 02:52:53
4193.0,Tonya Maxwell,Washington,F,78.0,6180309.0,2009-08-23 10:04:39
4194.0,Steven Williams,West Virginia,M,26.0,2866751.0,2018-03-28 07:02:59
4195.0,Victor Clayton,Kentucky,F,54.0,939201.0,2011-10-18 19:20:17
4196.0,Michelle Carson,Oregon,F,28.0,3660481.0,2017-10-22 03:06:10
4197.0,James Gallegos,Illinois,M,39.0,4873888.0,1995-01-12 20:38:02
4198.0,Ashlee Arnold,Montana,F,32.0,3918094.0,2011-04-09 00:57:54
4199.0,Stephen Lee,Maine,F,33.0,4449011.0,2015-05-07 14:41:58
4200.0,Cynthia Walker,Arizona,F,89.0,9721933.0,2009-07-02 10:35:52
4201.0,Brittany Brown,Illinois,F,75.0,3245656.0,2004-03-16 12:28:18
4202.0,Cheryl Brady,Mississippi,F,87.0,1959243.0,2018-10-18 15:41:31
4203.0,Cynthia Mcdonald,Puerto Rico,M,22.0,2961684.0,2010-10-23 10:50:25
4204.0,Christopher Anderson,Virgin Islands,M,33.0,2453696.0,2016-01-31 20:35:11
4205.0,Daniel Fox,Maine,F,58.0,4594423.0,2004-08-19 12:47:12
4206.0,Kristy Holloway,Arizona,M,74.0,5808826.0,2018-12-26 02:47:52
4207.0,Denise Robertson,Maine,M,78.0,3079463.0,2008-03-16 15:31:56
4208.0,Christopher Wright II,Washington,F,57.0,5255529.0,2010-03-23 10:01:58
4209.0,Glen Andrews,Kansas,F,75.0,8836775.0,2019-11-03 17:22:28
4210.0,Randy Vasquez,Mississippi,F,64.0,9242825.0,2023-06-05 16:54:55
4211.0,Cody Parsons,New Jersey,F,34.0,1386488.0,1996-06-03 18:44:27
4212.0,Hayley Ross,South Carolina,M,79.0,8164078.0,2011-05-26 00:08:23
4213.0,Rebecca Chaney DDS,District ,F,54.0,7051187.0,2024-01-14 02:32:47
4214.0,Marisa Nixon,Alabama,M,63.0,2805262.0,2002-08-12 18:55:39
4215.0,Alexandria Harper,Hawaii,M,53.0,7723049.0,2012-07-24 05:12:02
4216.0,Amanda Chavez MD,Florida,F,67.0,6286064.0,1999-11-14 09:15:22
4217.0,Terry Harris,Maine,F,54.0,5661669.0,2023-09-17 09:06:40
4218.0,Sheila Marshall,Arizona,M,76.0,767051.0,2004-10-22 09:38:25
4219.0,Michele Phillips,Maine,F,54.0,8691392.0,1994-09-03 18:53:07
4220.0,Jesse Wise,Hawaii,M,26.0,8103009.0,2006-06-01 12:47:10
4221.0,Virginia Peterson,Mississippi,M,21.0,4368753.0,2004-06-13 08:48:59
4222.0,Michelle Brock,Idaho,F,26.0,4375180.0,1994-11-28 00:22:27
4223.0,Kimberly Powell,of Columbia,M,38.0,372845.0,2023-01-06 18:17:28
4224.0,Christina Miles,Michigan,M,71.0,427793.0,2002-12-23 10:42:16
4225.0,Larry Garcia,South Carolina,F,76.0,5990087.0,2022-03-30 17:21:45
4226.0,Molly Rodriguez,Georgia,M,26.0,4952460.0,2020-10-16 10:46:29
4227.0,Cheryl Jimenez,Utah,M,23.0,6755728.0,2022-01-29 07:50:58
4228.0,Olivia Fields,North Dakota,M,80.0,6143524.0,2022-12-01 21:39:29
4229.0,Vanessa Morrison,Colorado,F,77.0,772258.0,2020-01-07 14:37:04
4230.0,Kevin Moreno,New York,F,28.0,1259343.0,2002-07-06 09:43:12
4231.0,Gina Kelly,Maine,M,58.0,2756134.0,2004-05-09 02:49:36
4232.0,Anthony Wheeler,Minnesota,M,54.0,7291130.0,2020-10-10 15:29:20
4233.0,Michael Stewart,South Carolina,M,64.0,5378840.0,2011-12-29 10:06:17
4234.0,Matthew Cannon,Illinois,M,85.0,1237374.0,2001-01-15 00:08:54
4235.0,Jose Garrett,Hawaii,F,66.0,2450721.0,2002-03-18 08:10:21
4236.0,Clarence Pacheco,District ,F,77.0,8683406.0,2002-11-30 00:39:58
4237.0,Leslie Taylor,Hawaii,F,79.0,3664786.0,2003-02-06 13:16:06
4238.0,Dana Jones,Missouri,F,45.0,1293955.0,2016-07-14 18:37:02
4239.0,Joseph Martin,Minnesota,M,78.0,4205133.0,2009-03-25 02:43:36
4240.0,Christine Blevins,Virginia,M,51.0,2499151.0,1997-07-25 06:23:44
4241.0,Dr. Brittany Norton,Arkansas,F,73.0,3553741.0,2017-04-15 20:29:07
4242.0,Jennifer Hayes,Wyoming,M,42.0,3617113.0,1998-07-23 07:27:28
4243.0,Christopher Shea,Alaska,F,74.0,1581871.0,2010-02-03 21:14:50
4244.0,Justin Leonard,Wisconsin,M,67.0,9881752.0,2019-12-14 21:50:52
4245.0,Joseph Young,New Hampshire,M,27.0,960138.0,2003-09-04 10:51:08
4246.0,Mr. Christopher Davis,Colorado,M,27.0,8368067.0,2001-09-17 05:17:47
4247.0,Christina Pearson,Maryland,F,58.0,7077179.0,2011-03-16 06:04:15
4248.0,Susan Jensen,Connecticut,M,48.0,2946040.0,2007-06-23 03:47:36
4249.0,Brandy Jefferson,North Carolina,F,65.0,217358.0,1999-04-17 16:42:02
4250.0,Mr. Keith Lambert,Virginia,M,70.0,2039013.0,2016-04-17 09:08:03
4251.0,James Williams MD,Massachusetts,F,44.0,3300631.0,2018-08-11 02:55:55
4252.0,Robert Webb,Louisiana,M,22.0,1471584.0,2009-03-03 21:45:09
4253.0,Thomas Evans,Maryland,M,67.0,975460.0,1995-07-19 12:57:56
4254.0,Lisa Cook,Florida,M,27.0,7486594.0,2021-01-25 00:32:51
4255.0,Spencer Smith,North Dakota,M,84.0,7052227.0,2022-08-01 09:31:27
4256.0,Samantha Herrera,Hawaii,F,87.0,6688926.0,2013-11-04 11:29:36
4257.0,Kathleen Baker,Montana,F,23.0,1329718.0,1997-02-14 04:39:42
4258.0,Kimberly Diaz,Iowa,M,77.0,4467808.0,2008-11-02 07:43:52
4259.0,Brittany Swanson,New Hampshire,M,89.0,1939791.0,2010-03-26 09:50:35
4260.0,Michael Cordova,Iowa,M,68.0,7576986.0,2023-10-10 19:17:49
4261.0,Jessica Delgado,California,M,82.0,9626676.0,1999-06-19 20:53:44
4262.0,Nicole Shepherd,Alaska,F,30.0,4083862.0,2017-01-12 04:56:23
4263.0,Rhonda Hicks,Indiana,M,42.0,2786044.0,2018-04-23 19:41:56
4264.0,Justin Bailey,West Virginia,F,77.0,831084.0,2007-09-02 15:30:52
4265.0,Todd Gordon,Massachusetts,F,42.0,736457.0,2010-03-11 18:40:03
4266.0,Michael Santiago,Virgin Islands,M,30.0,3793664.0,1994-10-30 14:36:18
4267.0,William Yoder,Georgia,F,86.0,2191075.0,2010-09-21 23:32:22
4268.0,Russell Shelton,Oklahoma,M,81.0,8793551.0,2023-01-18 04:32:16
4269.0,Theresa Brock,Michigan,M,28.0,881982.0,2019-07-07 22:47:37
4270.0,Wesley Mcdonald,Utah,F,67.0,4925881.0,2010-08-13 16:34:11
4271.0,William Morales,Vermont,F,49.0,3859878.0,2021-08-12 09:49:22
4272.0,Marilyn Woods,Indiana,M,47.0,773965.0,2006-12-20 03:06:29
4273.0,Suzanne Rhodes,Michigan,M,74.0,6045761.0,2013-05-02 04:51:07
4274.0,Anthony Collins,South Carolina,F,79.0,366283.0,2010-10-27 05:02:10
4275.0,George Lucas,Oregon,M,45.0,9858549.0,2023-11-26 23:25:40
4276.0,Amanda Pierce,Idaho,M,73.0,9915475.0,2005-03-02 11:38:17
4277.0,Seth Brady,South Dakota,F,47.0,5500055.0,1995-02-18 04:58:28
4278.0,Ann Barker,Minnesota,M,62.0,7600124.0,2001-01-18 17:39:45
4279.0,Brian Owens,Louisiana,F,26.0,7420001.0,2023-07-08 05:55:07
4280.0,James Schmidt,Missouri,M,20.0,8292723.0,1996-09-22 02:04:08
4281.0,Linda Williams,Utah,F,83.0,8329989.0,2014-06-19 20:23:55
4282.0,Benjamin Sullivan,West Virginia,M,75.0,9118326.0,2004-03-01 16:50:20
4283.0,Dr. Timothy Long,Connecticut,M,54.0,3290561.0,2011-10-29 17:59:44
4284.0,Shannon Carter,New York,F,87.0,4076590.0,2010-07-11 06:03:28
4285.0,Luke Benton,South Carolina,F,74.0,2816548.0,1994-05-05 02:22:12
4286.0,Lauren Sullivan,Alabama,F,23.0,8816101.0,2021-12-28 10:58:14
4287.0,Lee Thomas,Oregon,F,77.0,8101204.0,2006-02-24 03:27:25
4288.0,Julia Pham,Michigan,F,67.0,555061.0,2008-06-28 11:45:01
4289.0,Andrew Lang,Wyoming,F,39.0,8307929.0,2015-10-21 19:39:27
4290.0,Jeffrey Butler,Virgin Islands,F,53.0,2888493.0,2009-06-09 20:48:21
4291.0,Tina Grant,Texas,F,32.0,1945613.0,2020-03-10 01:15:38
4292.0,Collin Bennett,Kentucky,F,32.0,5951558.0,2013-12-07 01:44:45
4293.0,Gerald Glenn,Nebraska,M,53.0,4673815.0,1999-02-24 06:07:28
4294.0,Tricia Lang,Washington,F,46.0,4972824.0,2015-08-05 08:36:43
4295.0,Jennifer Green,District ,M,58.0,2479775.0,2003-09-13 15:40:15
4296.0,Garrett Snyder Jr.,Massachusetts,F,69.0,4311917.0,2022-04-03 02:29:52
4297.0,David Benson,Minnesota,F,26.0,8575723.0,2014-05-09 00:38:33
4298.0,Eric James,Idaho,F,54.0,2568454.0,2007-03-04 18:24:35
4299.0,Eduardo Wilson,Alabama,M,26.0,4966242.0,2012-12-11 12:28:24
4300.0,Susan Benitez,Alaska,M,68.0,2638187.0,1999-02-11 15:17:15
4301.0,Tiffany Farrell,Montana,F,74.0,6537457.0,2014-04-27 17:00:59
4302.0,Diane Daniels,New Jersey,M,89.0,8130614.0,2005-06-28 07:44:44
4303.0,Molly Wilson,of Columbia,F,86.0,9376863.0,2005-07-13 00:07:10
4304.0,Renee Johnson,Connecticut,M,83.0,7047216.0,2013-10-23 20:37:59
4305.0,Tracy Burton,Vermont,M,89.0,6606027.0,2005-06-30 13:16:00
4306.0,Helen Roman,Delaware,F,67.0,8810690.0,2018-01-20 21:25:57
4307.0,Julia Wilson,Arkansas,M,69.0,8177653.0,1999-04-24 16:35:17
4308.0,Veronica Flynn,Arizona,F,70.0,8572424.0,2015-03-18 05:30:24
4309.0,Christopher Collins,Nevada,M,35.0,3322027.0,2013-07-13 12:00:23
4310.0,Matthew Taylor,Michigan,M,42.0,1302170.0,2018-09-12 21:51:16
4311.0,Christina Luna,Oklahoma,M,59.0,7619425.0,2020-06-30 14:50:38
4312.0,Norman Mitchell,North Dakota,M,27.0,8581837.0,2003-03-09 13:16:26
4313.0,Jack Mitchell,Kentucky,F,74.0,2564022.0,2004-07-31 01:41:58
4314.0,Steven Zuniga,Colorado,F,56.0,171684.0,2019-06-05 00:15:01
4315.0,Tammy Warren,Missouri,F,89.0,681633.0,1994-12-21 20:00:08
4316.0,Tiffany Phillips,Tennessee,M,45.0,5699584.0,2022-04-14 14:16:10
4317.0,Jacqueline Dixon,District ,F,84.0,5444094.0,2016-12-01 01:56:13
4318.0,Tammy Perez,Wyoming,F,80.0,142612.0,2019-05-06 07:29:17
4319.0,Sylvia Hopkins,Illinois,M,75.0,1272967.0,2005-08-18 01:56:12
4320.0,Manuel Spears,Alaska,F,57.0,9107795.0,2008-07-06 04:09:00
4321.0,Angelica Briggs,Nebraska,F,29.0,9227260.0,2021-11-04 09:38:27
4322.0,Michael Walker,Delaware,M,86.0,9106000.0,2005-08-28 02:34:42
4323.0,Paul Bright,New Hampshire,F,22.0,9790911.0,2000-12-04 10:42:53
4324.0,Lauren Rodriguez,New Hampshire,F,39.0,4411088.0,2014-04-29 14:06:28
4325.0,Jean Williams,New Jersey,F,81.0,1060330.0,2021-07-29 07:51:33
4326.0,Ronald Freeman,Alabama,F,21.0,2365938.0,2012-09-27 19:42:24
4327.0,Rhonda Turner,Arizona,F,21.0,1326796.0,2002-06-22 00:34:28
4328.0,Donald Butler,Virgin Islands,M,76.0,3977553.0,2005-12-09 13:53:03
4329.0,Joshua Gonzalez,Oklahoma,M,30.0,1788411.0,1995-07-17 20:48:45
4330.0,Brandy Osborne,New Mexico,M,62.0,8577512.0,2012-12-11 02:52:14
4331.0,Nicole Black,Alabama,M,86.0,7356595.0,2002-06-06 22:25:23
4332.0,Jennifer Mullins,Arizona,M,81.0,3399826.0,1998-04-08 18:04:53
4333.0,Meredith White,District ,F,76.0,4013989.0,1999-04-19 01:37:17
4334.0,Lisa Horne,Missouri,F,60.0,4051157.0,2011-11-02 18:16:45
4335.0,Roberta Harvey,Wisconsin,M,20.0,8175152.0,2000-08-18 07:20:20
4336.0,Charles Webster,Utah,M,38.0,1420967.0,1999-05-30 19:04:23
4337.0,Joe Young,West Virginia,M,49.0,9547781.0,2000-03-27 00:09:15
4338.0,Margaret Miller,Nebraska,F,31.0,1479820.0,2012-01-26 02:14:12
4339.0,Molly Duncan,Delaware,F,65.0,9706948.0,2003-05-31 15:39:08
4340.0,Adam Jones,Florida,F,54.0,6444524.0,2010-08-29 01:30:19
4341.0,Dennis Kramer,Virginia,F,32.0,9381840.0,1996-06-10 17:32:39
4342.0,David Macdonald,South Dakota,M,49.0,4843905.0,2005-12-04 16:28:16
4343.0,Richard Estrada,North Dakota,F,87.0,4400727.0,2012-03-08 18:59:17
4344.0,Jill Montgomery,Arizona,M,23.0,7220268.0,2015-03-21 18:58:01
4345.0,Henry Williams,New Hampshire,F,71.0,3922611.0,2020-09-28 04:55:00
4346.0,Heather Smith,Texas,M,35.0,4952170.0,1998-06-02 08:18:35
4347.0,Wendy Martinez,Nevada,F,22.0,8779495.0,2022-09-09 20:01:48
4348.0,Michelle Jackson,Texas,M,76.0,1566931.0,2012-01-11 02:52:19
4349.0,James Wells,District ,M,50.0,912881.0,2013-03-30 21:28:59
4350.0,Tim Nelson,Alabama,M,48.0,6222107.0,2002-02-14 19:25:15
4351.0,Lindsay Waller,Hawaii,M,24.0,1685776.0,2005-10-08 01:13:44
4352.0,Kristin Henry,Wisconsin,F,26.0,7161163.0,2002-08-18 21:09:05
4353.0,Bryan Chavez,Utah,F,55.0,5323299.0,1997-09-19 12:40:09
4354.0,Sylvia Miles,Georgia,F,20.0,8208370.0,1999-02-10 09:45:04
4355.0,Gary Rivera,Hawaii,M,40.0,1381023.0,2021-12-18 02:04:34
4356.0,Shawn Mccarty,Wyoming,F,55.0,6526400.0,2020-08-18 14:49:57
4357.0,Cindy Hall,Washington,M,87.0,319340.0,2011-06-13 23:30:37
4358.0,Stephen Bond,Oregon,F,48.0,5423119.0,2022-11-06 10:12:12
4359.0,Thomas Weiss,New Jersey,F,21.0,7074258.0,2023-05-10 14:23:57
4360.0,Daniel Odom,Nevada,M,23.0,6833652.0,2023-07-18 18:18:10
4361.0,Sharon Stokes,Texas,F,73.0,4000006.0,2023-10-18 04:10:35
4362.0,Kristin Thomas,North Carolina,M,89.0,7874700.0,2005-06-29 04:25:35
4363.0,James Murphy,Indiana,F,69.0,7636.0,2005-11-30 02:58:17
4364.0,Joseph Anderson,Minnesota,F,40.0,1358130.0,2016-03-21 23:39:32
4365.0,Matthew Cooke,Arkansas,M,49.0,9256492.0,2013-06-17 02:39:57
4366.0,Matthew Rush,New Jersey,F,31.0,6882657.0,2010-04-26 14:47:42
4367.0,Michael Smith,Nebraska,F,59.0,9540767.0,2010-01-24 05:48:34
4368.0,Patrick Riley,Virginia,M,74.0,472575.0,2014-09-01 03:40:22
4369.0,Keith Cherry,Maryland,F,69.0,8189843.0,2012-04-17 23:39:21
4370.0,Brittany Montoya,Idaho,M,41.0,5770026.0,2001-06-11 07:00:30
4371.0,Gregory Perry,Georgia,F,26.0,9793000.0,2020-04-10 23:16:14
4372.0,Teresa Davis,Tennessee,F,87.0,7082235.0,2015-03-29 13:58:50
4373.0,Wendy Sullivan,Texas,F,45.0,197454.0,2000-03-24 08:35:38
4374.0,Holly Monroe,Wyoming,M,44.0,6042071.0,1998-10-20 00:25:32
4375.0,Kevin Lucas,Rhode Island,M,83.0,6882015.0,2000-01-10 02:11:31
4376.0,Jeffrey Moore,Nebraska,M,27.0,6677271.0,2001-11-13 11:08:53
4377.0,Michelle Wright,Delaware,F,36.0,8555442.0,2003-03-09 00:46:45
4378.0,Anthony Smith,New York,F,23.0,2016409.0,2017-11-09 01:31:45
4379.0,Michael Todd,Massachusetts,F,72.0,4965536.0,2006-12-27 10:55:14
4380.0,Kendra Nguyen,Wyoming,M,70.0,7381682.0,2013-08-16 17:40:57
4381.0,Troy Perry,Virgin Islands,M,58.0,5547156.0,2008-10-23 07:42:05
4382.0,Rachel Robertson,Florida,F,56.0,5731938.0,2019-07-24 14:08:41
4383.0,Melody Cole,Wisconsin,M,29.0,2579371.0,2014-03-14 23:14:40
4384.0,Sara Mccarthy,New Mexico,F,22.0,4706587.0,2020-01-06 16:07:24
4385.0,Julia Wiggins,North Carolina,M,20.0,9183745.0,2013-07-12 06:34:46
4386.0,Karen Weber,Rhode Island,F,27.0,4406806.0,2001-08-27 05:29:26
4387.0,Frederick Barr,Arizona,F,28.0,7308842.0,2004-11-24 16:03:34
4388.0,Daniel Brown,Connecticut,M,28.0,2079271.0,2015-08-23 10:52:08
4389.0,Kathleen Ellison,Florida,F,72.0,554311.0,2014-05-29 18:21:59
4390.0,Wesley Hale,Missouri,F,22.0,7864497.0,2020-06-08 14:42:00
4391.0,Courtney Hernandez,Utah,F,81.0,2640032.0,2011-02-13 01:58:08
4392.0,Ashley Carpenter,Colorado,M,46.0,8090991.0,2011-08-04 20:51:49
4393.0,Brooke Wall,Utah,M,78.0,1977905.0,1994-12-02 05:28:34
4394.0,Kathryn Carter,Illinois,M,65.0,7275336.0,2006-07-13 10:48:53
4395.0,Christian Washington,South Dakota,M,21.0,8768125.0,2020-12-24 07:31:05
4396.0,Micheal White,North Carolina,M,64.0,5923851.0,2018-01-22 12:04:16
4397.0,Joshua Hardy,Florida,F,75.0,5729111.0,2004-04-25 04:48:09
4398.0,Mark Miller,Vermont,F,62.0,8649825.0,2001-12-21 08:00:17
4399.0,Anthony Bennett,New Mexico,F,79.0,8075020.0,2004-12-26 00:55:45
4400.0,Danielle Perez,Kentucky,M,50.0,9232877.0,2010-09-10 15:16:27
4401.0,David Castro,Minnesota,F,79.0,1618820.0,1998-05-20 17:19:51
4402.0,Laura Miller,Wyoming,F,37.0,6253308.0,2004-12-30 04:19:09
4403.0,Deborah Logan,Rhode Island,M,20.0,6533083.0,2014-08-16 01:39:52
4404.0,Marcus Davis,Wisconsin,M,53.0,3266341.0,2010-12-25 05:17:38
4405.0,Denise Thomas,Delaware,M,70.0,6149238.0,2023-04-06 17:21:19
4406.0,Anthony Manning,Maine,F,32.0,7892900.0,2018-05-17 01:39:19
4407.0,Miss Jamie Hoffman,Nebraska,F,26.0,9400850.0,1995-11-18 03:25:09
4408.0,Jessica Perez,Iowa,F,40.0,2986291.0,2011-04-17 11:01:42
4409.0,Taylor Hanson,of Columbia,F,76.0,669536.0,2014-11-23 13:52:36
4410.0,Morgan Martin,Indiana,M,84.0,2626982.0,1997-04-01 12:57:23
4411.0,Brenda Edwards,Delaware,M,74.0,4385186.0,2013-11-22 15:13:06
4412.0,Jacob Hart,Massachusetts,M,82.0,5356295.0,2023-04-15 14:38:35
4413.0,Shannon Anderson,Iowa,F,46.0,9720099.0,2022-08-09 18:15:47
4414.0,Jo Cannon,Alabama,M,75.0,3489088.0,2012-12-16 14:15:21
4415.0,Kimberly Downs,Alaska,F,43.0,1751599.0,2007-12-14 03:47:13
4416.0,Bradley Goodman,Massachusetts,F,74.0,3458674.0,1996-03-18 07:56:36
4417.0,Jennifer Arroyo,Louisiana,F,42.0,5963083.0,2013-07-26 18:02:44
4418.0,Brett Goodman,Rhode Island,F,83.0,2277569.0,2006-07-30 20:14:43
4419.0,Francis Grant,Missouri,M,87.0,7575208.0,2001-09-04 06:38:18
4420.0,Stanley Evans,Missouri,M,47.0,1184609.0,2013-11-11 20:35:38
4421.0,John Carroll,Ohio,M,70.0,4893296.0,2003-12-21 16:01:06
4422.0,Daniel Bowman,Colorado,F,27.0,3097986.0,2008-09-20 02:14:20
4423.0,Tom Henderson,South Dakota,F,32.0,4997494.0,2010-01-28 13:14:21
4424.0,Mariah Church,Oklahoma,M,56.0,857194.0,2008-03-20 21:15:53
4425.0,Alexander Johnson,West Virginia,M,61.0,5550261.0,2019-09-29 06:13:31
4426.0,Mitchell Smith,West Virginia,M,48.0,1358283.0,2002-08-02 00:09:01
4427.0,Andrew Pope,Arizona,F,23.0,5896534.0,2011-02-08 21:53:44
4428.0,Laurie Wood,Hawaii,F,58.0,4527602.0,2021-09-22 23:18:19
4429.0,Kimberly Wiley,Idaho,M,44.0,4017197.0,2022-01-05 12:18:11
4430.0,Shannon Ochoa,West Virginia,F,69.0,587053.0,2005-10-12 07:17:13
4431.0,John Chan,Mississippi,F,66.0,8060361.0,1995-02-19 07:21:35
4432.0,Michael Warner,Colorado,M,62.0,3227533.0,2007-10-24 14:16:13
4433.0,Rebecca Velazquez,Georgia,M,23.0,1974026.0,2005-05-05 04:47:06
4434.0,Tim Greene,Indiana,F,76.0,6349427.0,2010-06-04 03:36:11
4435.0,John Peterson,Georgia,M,79.0,2001095.0,2020-03-29 07:58:58
4436.0,Diana Duran,Vermont,M,20.0,9815666.0,2001-11-22 08:44:35
4437.0,Beverly Massey,Maine,F,26.0,4190516.0,2004-06-15 14:18:18
4438.0,Blake Harris,Virginia,F,64.0,1748022.0,2019-05-31 21:53:42
4439.0,Claire Gonzalez,Georgia,M,81.0,4278635.0,2009-12-28 04:40:48
4440.0,Allison Patterson,Montana,M,27.0,3178055.0,1995-02-16 01:16:58
4441.0,Charles Morgan,New Mexico,F,73.0,8293274.0,2014-02-27 23:05:07
4442.0,Joshua Collins,Maine,F,38.0,1035543.0,2022-03-27 02:44:53
4443.0,Michele Huffman,Wyoming,M,53.0,9300838.0,1994-04-30 16:23:14
4444.0,Jenny Mann,Oregon,F,66.0,2402813.0,2003-07-20 01:03:32
4445.0,Jennifer Miles,Minnesota,F,85.0,2400819.0,2016-01-18 09:29:24
4446.0,Mr. Roger Williams,Georgia,M,31.0,9480918.0,2008-11-29 10:48:53
4447.0,Cory Roberts,District ,F,61.0,1102632.0,1996-09-17 00:20:13
4448.0,Gina Hamilton,North Carolina,M,78.0,5017673.0,2023-10-14 13:15:27
4449.0,Mrs. Margaret Whitaker DDS,Arkansas,M,49.0,2598141.0,2008-02-04 08:35:48
4450.0,Marisa Dillon,Ohio,F,68.0,8415910.0,2003-07-03 22:43:35
4451.0,Susan Ramsey,Wyoming,M,83.0,7915568.0,2003-02-02 18:37:49
4452.0,Jacob Hays,Hawaii,F,59.0,4474641.0,2015-12-05 06:43:10
4453.0,Randy Baldwin,North Dakota,F,76.0,8589486.0,2011-04-03 21:26:11
4454.0,Shelley Ortega,Puerto Rico,M,65.0,3037017.0,1998-10-31 00:08:50
4455.0,Matthew Armstrong,Wisconsin,F,70.0,3274066.0,2003-05-24 18:57:57
4456.0,Nathan Payne,North Carolina,F,50.0,4854202.0,2000-11-19 22:22:04
4457.0,Matthew Norman,Kansas,M,84.0,8554754.0,2008-12-04 19:15:28
4458.0,Darryl Leblanc,Utah,M,49.0,6235703.0,1994-06-23 13:39:30
4459.0,Brian Miles,Alabama,M,87.0,4676260.0,1994-05-20 22:48:27
4460.0,Katherine Hayes,West Virginia,F,34.0,3601723.0,2011-10-30 16:55:12
4461.0,Teresa Blackburn,Rhode Island,M,54.0,5621812.0,2009-09-01 02:48:53
4462.0,Amanda Ramos,Kansas,F,63.0,6625349.0,2013-01-18 01:10:48
4463.0,Alicia Velez,Arkansas,M,39.0,9156812.0,1998-07-07 17:20:06
4464.0,Karen Gardner,Colorado,F,29.0,1001778.0,1995-04-20 17:15:53
4465.0,Tammy Lee,Kansas,M,87.0,4572276.0,2018-12-17 16:31:20
4466.0,Rebecca Wallace,Alaska,M,88.0,9882832.0,2012-05-07 23:42:10
4467.0,Amy Pierce,Maine,M,37.0,8771778.0,2014-09-21 08:44:21
4468.0,Kimberly Griffin,Washington,F,79.0,3057797.0,2012-11-10 11:48:08
4469.0,Steven Fry,Nevada,F,38.0,6926875.0,2006-08-29 01:54:43
4470.0,Debra Young,Michigan,M,41.0,7147303.0,2018-07-11 18:51:51
4471.0,Patrick White,District ,F,68.0,3467446.0,2019-01-18 01:15:54
4472.0,Ryan Mcdonald,Maine,M,34.0,9505640.0,2022-06-03 13:21:50
4473.0,Rhonda Wilson,Maryland,M,65.0,2551806.0,1995-10-05 22:50:01
4474.0,Sonia Dalton,Utah,M,35.0,8648418.0,2002-06-17 18:40:57
4475.0,Glenn Beasley,Massachusetts,M,79.0,6362527.0,2010-08-30 02:46:50
4476.0,Robin Robinson,West Virginia,F,81.0,3643661.0,2016-10-23 13:48:44
4477.0,Sarah Peterson,Louisiana,M,33.0,8787782.0,2013-03-14 09:15:54
4478.0,Mr. Ryan Lewis,New Hampshire,F,56.0,6892723.0,2000-03-14 12:37:18
4479.0,Sarah Miller,New York,F,51.0,8450294.0,2021-07-26 08:15:54
4480.0,James Elliott,Mississippi,F,24.0,5362730.0,2000-05-02 17:48:00
4481.0,Austin Thompson,Delaware,F,58.0,3704795.0,1999-11-09 01:53:52
4482.0,Christian Warner,Delaware,M,89.0,1635455.0,2007-07-06 02:54:00
4483.0,Susan Lara,Virgin Islands,M,51.0,9150763.0,2019-04-09 07:51:50
4484.0,Katherine Schultz,Washington,M,26.0,7027971.0,2016-04-01 03:05:01
4485.0,Dana Meyer,District ,M,40.0,9578120.0,2012-11-10 22:25:45
4486.0,Madison Howard,Oklahoma,F,55.0,9704251.0,2015-06-13 06:30:36
4487.0,Angel Williams,Washington,M,55.0,1794101.0,2019-07-19 01:56:15
4488.0,John Smith,Pennsylvania,M,73.0,1324532.0,2016-05-09 01:26:22
4489.0,Gregory Gray,Puerto Rico,M,31.0,7533019.0,1996-05-01 03:45:43
4490.0,Jessica Hines,Wisconsin,M,61.0,5292958.0,2020-07-31 02:26:55
4491.0,Matthew Butler,Alaska,F,31.0,3275442.0,2003-11-27 01:08:17
4492.0,Ryan Smith,North Dakota,F,73.0,8041102.0,2019-11-23 01:56:37
4493.0,Mary Tate,Puerto Rico,M,49.0,1914531.0,2017-08-11 16:10:01
